Entity,Code,Year,Richest 1%,Next 9%,Middle 40%,Poorest 50%,Life expectancy
Barbados,BRB,1989,22.71,33.21,36.210003,7.86,73.3746
Barbados,BRB,1990,22.58,33.34,36.26,7.83,73.4625
Barbados,BRB,1991,22.57,33.23,36.3,7.89,73.5431
Barbados,BRB,1992,22.55,33.149998,36.37,7.93,73.6101
Barbados,BRB,1993,22.54,33.059998,36.44,7.97,73.7394
Barbados,BRB,1994,22.53,32.969997,36.489998,8.0,73.7551
Barbados,BRB,1995,22.52,32.879997,36.559998,8.04,73.8796
Barbados,BRB,1996,22.51,32.8,36.62,8.07,74.0647
Barbados,BRB,1997,22.5,32.710003,36.68,8.11,73.9884
Barbados,BRB,1998,22.49,32.63,36.73,8.14,74.4652
Barbados,BRB,1999,22.48,32.55,36.8,8.18,74.5868
Barbados,BRB,2000,22.47,32.47,36.86,8.21,74.5803
Barbados,BRB,2001,22.31,32.460003,36.98,8.26,74.7065
Barbados,BRB,2002,22.16,32.440002,37.09,8.3,74.8203
Barbados,BRB,2003,22.02,32.43,37.22,8.35,74.8653
Barbados,BRB,2004,21.89,32.41,37.31,8.39,75.1499
Barbados,BRB,2005,21.76,32.4,37.41,8.43,74.9602
Barbados,BRB,2006,21.64,32.39,37.5,8.46,75.0485
Barbados,BRB,2007,21.53,32.370003,37.6,8.5,75.2625
Barbados,BRB,2008,21.42,32.36,37.69,8.53,75.3002
Barbados,BRB,2009,21.31,32.350002,37.77,8.57,75.4582
Barbados,BRB,2010,21.21,32.34,37.86,8.6,75.4882
Barbados,BRB,2011,21.2,31.830002,37.8,9.17,75.5985
Barbados,BRB,2012,21.2,31.32,37.75,9.74,75.7373
Barbados,BRB,2013,21.2,30.8,37.69,10.3,75.816
Barbados,BRB,2014,21.2,30.3,37.65,10.86,75.9263
Barbados,BRB,2015,21.19,29.800001,37.59,11.41,76.0546
Barbados,BRB,2016,21.19,29.300001,37.55,11.97,76.1681
Barbados,BRB,2017,21.19,28.8,37.49,12.51,76.2365
Barbados,BRB,2018,21.18,28.32,37.44,13.06,76.3784
Barbados,BRB,2019,21.18,27.83,37.41,13.6,76.4951
Barbados,BRB,2020,21.2,27.37,37.38,14.06,76.6465
Barbados,BRB,2021,21.2,27.37,37.38,14.06,76.5797
Barbados,BRB,2022,21.2,27.37,37.38,14.06,75.6761
Barbados,BRB,2023,21.2,27.37,37.38,14.06,76.1782
Belarus,BLR,1993,8.25,20.24,42.78,28.73,69.5221
Belarus,BLR,1995,12.12,21.46,43.19,23.23,68.7521
Belarus,BLR,1999,11.77,24.349998,43.52,20.36,68.4193
Belarus,BLR,2000,12.17,24.02,42.989998,20.82,68.4637
Belarus,BLR,2001,11.61,23.55,42.82,22.01,68.4351
Belarus,BLR,2002,11.72,23.4,42.64,22.24,68.2983
Belarus,BLR,2003,10.34,23.25,43.56,22.84,68.4289
Belarus,BLR,2004,9.68,22.759998,43.7,23.86,68.6879
Belarus,BLR,2005,9.75,22.91,43.81,23.53,68.9822
Belarus,BLR,2006,9.94,22.88,43.62,23.55,69.436
Belarus,BLR,2007,11.8,23.39,42.64,22.16,69.9855
Belarus,BLR,2008,11.53,22.92,43.059998,22.48,70.3485
Belarus,BLR,2009,11.13,22.91,42.67,23.28,70.4088
Belarus,BLR,2010,9.69,23.710001,43.35,23.25,70.5005
Belarus,BLR,2011,12.14,23.34,43.0,21.51,71.0679
Belarus,BLR,2012,11.33,22.63,42.84,23.2,71.8
Belarus,BLR,2013,10.03,21.67,42.78,25.52,72.6808
Belarus,BLR,2014,10.35,22.43,42.48,24.74,73.245
Belarus,BLR,2015,8.71,22.26,43.489998,25.54,73.7607
Belarus,BLR,2016,9.2,22.19,43.059998,25.55,74.1532
Belarus,BLR,2017,9.86,22.0,43.05,25.1,74.3618
Belarus,BLR,2018,9.58,22.130001,42.789997,25.51,74.3344
Belarus,BLR,2022,9.26,22.3,43.0,25.44,74.3612
Belarus,BLR,2023,9.25,22.3,43.0,25.45,74.4339
Belgium,BEL,1985,7.53,24.339998,46.73,21.4,74.4685
Belgium,BEL,1988,9.05,24.99,45.49,20.47,75.5907
Belgium,BEL,1991,7.88,24.59,46.219997,21.31,76.1992
Belgium,BEL,1992,7.61,24.42,46.84,21.14,76.3582
Belgium,BEL,1993,7.58,24.51,46.63,21.27,76.3632
Belgium,BEL,1994,8.23,24.83,46.18,20.76,76.7159
Belgium,BEL,1995,8.1,24.41,46.42,21.07,76.8403
Belgium,BEL,1996,8.39,24.519999,46.38,20.71,77.1847
Belgium,BEL,1997,8.27,24.39,46.43,20.91,77.4025
Belgium,BEL,1998,8.14,24.45,46.99,20.43,77.4763
Belgium,BEL,1999,8.18,24.349998,46.8,20.67,77.6479
Belgium,BEL,2000,8.23,24.41,47.34,20.03,77.7684
Belgium,BEL,2001,7.99,24.240002,47.440002,20.33,78.0824
Belgium,BEL,2002,7.67,23.87,47.77,20.7,78.1678
Belgium,BEL,2003,7.68,23.87,48.32,20.13,78.3203
Belgium,BEL,2004,8.61,23.47,47.27,20.65,78.9605
Belgium,BEL,2005,8.44,23.289999,47.28,20.99,79.0532
Belgium,BEL,2006,8.64,23.43,46.87,21.07,79.3894
Belgium,BEL,2007,9.42,23.51,46.0,21.07,79.5284
Belgium,BEL,2008,8.43,22.91,46.62,22.04,79.5793
Belgium,BEL,2009,7.44,23.23,47.52,21.81,79.8489
Belgium,BEL,2010,7.6,23.53,47.65,21.22,80.04
Belgium,BEL,2011,7.9,23.08,47.41,21.61,80.3664
Belgium,BEL,2012,8.24,23.199999,47.43,21.13,80.2604
Belgium,BEL,2013,8.21,23.32,47.04,21.43,80.4668
Belgium,BEL,2014,8.39,23.53,47.13,20.95,81.0802
Belgium,BEL,2015,8.5,23.37,47.19,20.95,80.8889
Belgium,BEL,2016,8.69,23.41,46.61,21.3,81.2647
Belgium,BEL,2017,8.5,23.26,46.84,21.39,81.3624
Belgium,BEL,2022,8.4,23.93,46.17,21.51,81.1589
Belgium,BEL,2023,8.45,23.92,46.129997,21.5,82.115
Belize,BLZ,2022,17.87,33.94,37.81,10.37,72.1904
Belize,BLZ,2023,17.87,33.94,37.81,10.37,73.5656
Benin,BEN,2003,15.99,32.07,36.87,15.05,57.0924
Benin,BEN,2011,15.15,36.16,35.81,12.88,58.4618
Benin,BEN,2015,17.5,37.22,33.809998,11.47,59.1233
Benin,BEN,2022,12.64,30.36,39.94,17.05,60.4751
Benin,BEN,2023,12.64,30.36,39.94,17.05,60.7738
Bermuda,BMU,1980,8.81,26.359999,43.239998,21.6,72.6659
Bermuda,BMU,1981,8.95,26.31,43.18,21.56,72.8921
Bermuda,BMU,1982,9.1,26.249998,43.14,21.51,73.0406
Bermuda,BMU,1983,9.25,26.199999,43.079998,21.47,73.2399
Bermuda,BMU,1984,9.4,26.140001,43.04,21.43,73.3646
Bermuda,BMU,1985,9.55,26.089998,42.98,21.38,73.3733
Bermuda,BMU,1986,9.71,26.03,42.92,21.33,73.3678
Bermuda,BMU,1987,9.87,25.97,42.87,21.29,73.4538
Bermuda,BMU,1988,10.03,25.92,42.809998,21.24,73.5551
Bermuda,BMU,1989,10.2,25.85,42.76,21.19,73.7326
Bermuda,BMU,1990,10.37,25.79,42.69,21.14,73.9523
Bermuda,BMU,1991,10.65,25.82,42.39,21.14,74.2043
Bermuda,BMU,1992,10.91,25.87,42.1,21.13,74.446
Bermuda,BMU,1993,11.17,25.9,41.79,21.13,74.7659
Bermuda,BMU,1994,11.42,25.929998,41.52,21.12,75.2756
Bermuda,BMU,1995,11.66,25.97,41.260002,21.12,75.9203
Bermuda,BMU,1996,11.89,25.999998,40.99,21.12,76.52
Bermuda,BMU,1997,12.12,26.03,40.73,21.11,76.9717
Bermuda,BMU,1998,12.34,26.06,40.49,21.11,77.389
Bermuda,BMU,1999,12.55,26.089998,40.239998,21.11,77.8537
Bermuda,BMU,2000,12.76,26.12,40.02,21.1,78.2508
Bermuda,BMU,2001,13.14,26.62,39.6,20.65,78.6366
Bermuda,BMU,2002,13.51,27.1,39.19,20.2,78.8406
Bermuda,BMU,2003,13.88,27.57,38.789997,19.76,78.7147
Bermuda,BMU,2004,14.23,28.04,38.4,19.33,78.8981
Bermuda,BMU,2005,14.58,28.490002,38.02,18.92,78.8737
Bermuda,BMU,2006,14.92,28.929998,37.65,18.51,78.8695
Bermuda,BMU,2007,15.25,29.37,37.27,18.11,79.0056
Bermuda,BMU,2008,15.57,29.789999,36.91,17.72,79.1011
Bermuda,BMU,2009,15.89,30.199999,36.57,17.34,79.2293
Bermuda,BMU,2010,16.2,30.61,36.219997,16.97,79.4139
Bermuda,BMU,2011,16.18,30.83,36.129997,16.86,79.6515
Bermuda,BMU,2012,16.16,31.029999,36.039997,16.76,79.8475
Bermuda,BMU,2013,16.14,31.23,35.95,16.67,80.0156
Bermuda,BMU,2014,16.12,31.42,35.89,16.58,80.1986
Bermuda,BMU,2015,16.11,31.59,35.789997,16.5,80.3378
Bermuda,BMU,2016,16.09,31.77,35.73,16.42,80.4761
Bermuda,BMU,2017,16.07,31.93,35.66,16.34,80.6861
Bermuda,BMU,2018,16.06,32.09,35.600002,16.26,80.9856
Bermuda,BMU,2019,16.05,32.23,35.530003,16.19,81.2507
Bermuda,BMU,2020,16.03,32.38,35.460003,16.12,81.4562
Bermuda,BMU,2021,16.03,32.38,35.460003,16.12,81.7451
Bermuda,BMU,2022,16.03,32.38,35.460003,16.12,82.0616
Bermuda,BMU,2023,16.03,32.38,35.460003,16.12,82.3089
Bhutan,BTN,2003,17.93,30.99,37.760002,13.32,64.6619
Bhutan,BTN,2007,15.8,28.960001,40.2,15.05,67.1518
Bhutan,BTN,2012,18.69,28.68,37.58,15.05,69.7589
Bhutan,BTN,2017,15.71,27.09,41.100002,16.11,71.4127
Bhutan,BTN,2022,13.93,27.669998,41.940002,16.45,72.754
Bhutan,BTN,2023,13.96,27.61,41.98,16.46,72.9753
Bolivia,BOL,2022,17.87,33.94,37.81,10.37,67.4342
Bolivia,BOL,2023,17.87,33.94,37.81,10.37,68.5814
Bonaire Sint Eustatius and Saba,BES,1980,23.75,32.190002,35.870003,8.19,72.9844
Bonaire Sint Eustatius and Saba,BES,1981,23.64,32.29,35.9,8.16,71.9783
Bonaire Sint Eustatius and Saba,BES,1982,23.53,32.4,35.94,8.13,73.4972
Bonaire Sint Eustatius and Saba,BES,1983,23.42,32.51,35.969997,8.1,74.025
Bonaire Sint Eustatius and Saba,BES,1984,23.31,32.61,36.01,8.07,73.9622
Bonaire Sint Eustatius and Saba,BES,1985,23.19,32.73,36.039997,8.03,74.144
Bonaire Sint Eustatius and Saba,BES,1986,23.07,32.85,36.09,8.0,74.3625
Bonaire Sint Eustatius and Saba,BES,1987,22.95,32.960003,36.12,7.96,74.0005
Bonaire Sint Eustatius and Saba,BES,1988,22.83,33.08,36.16,7.93,74.1135
Bonaire Sint Eustatius and Saba,BES,1989,22.71,33.21,36.210003,7.86,74.5527
Bonaire Sint Eustatius and Saba,BES,1990,22.58,33.34,36.26,7.83,74.2827
Bonaire Sint Eustatius and Saba,BES,1991,22.57,33.23,36.3,7.89,73.9856
Bonaire Sint Eustatius and Saba,BES,1992,22.55,33.149998,36.37,7.93,73.3925
Bonaire Sint Eustatius and Saba,BES,1993,22.54,33.059998,36.44,7.97,73.6815
Bonaire Sint Eustatius and Saba,BES,1994,22.53,32.969997,36.489998,8.0,74.6735
Bonaire Sint Eustatius and Saba,BES,1995,22.52,32.879997,36.559998,8.04,75.502
Bonaire Sint Eustatius and Saba,BES,1996,22.51,32.8,36.62,8.07,75.6076
Bonaire Sint Eustatius and Saba,BES,1997,22.5,32.710003,36.68,8.11,74.771
Bonaire Sint Eustatius and Saba,BES,1998,22.49,32.63,36.73,8.14,75.8261
Bonaire Sint Eustatius and Saba,BES,1999,22.48,32.55,36.8,8.18,75.7627
Bonaire Sint Eustatius and Saba,BES,2000,22.47,32.47,36.86,8.21,76.088
Bonaire Sint Eustatius and Saba,BES,2001,22.31,32.460003,36.98,8.26,75.5183
Bonaire Sint Eustatius and Saba,BES,2002,22.16,32.440002,37.09,8.3,75.8828
Bonaire Sint Eustatius and Saba,BES,2003,22.02,32.43,37.22,8.35,75.7147
Bonaire Sint Eustatius and Saba,BES,2004,21.89,32.41,37.31,8.39,75.538
Bonaire Sint Eustatius and Saba,BES,2005,21.76,32.4,37.41,8.43,75.868
Bonaire Sint Eustatius and Saba,BES,2006,21.64,32.39,37.5,8.46,76.0728
Bonaire Sint Eustatius and Saba,BES,2007,21.53,32.370003,37.6,8.5,76.1089
Bonaire Sint Eustatius and Saba,BES,2008,21.42,32.36,37.69,8.53,76.5511
Bonaire Sint Eustatius and Saba,BES,2009,21.31,32.350002,37.77,8.57,76.5394
Bonaire Sint Eustatius and Saba,BES,2010,21.21,32.34,37.86,8.6,76.7429
Bonaire Sint Eustatius and Saba,BES,2011,21.2,31.830002,37.8,9.17,76.3668
Bonaire Sint Eustatius and Saba,BES,2012,21.2,31.32,37.75,9.74,76.1875
Bonaire Sint Eustatius and Saba,BES,2013,21.2,30.8,37.69,10.3,76.1863
Bonaire Sint Eustatius and Saba,BES,2014,21.2,30.3,37.65,10.86,76.9465
Bonaire Sint Eustatius and Saba,BES,2015,21.19,29.800001,37.59,11.41,77.7542
Bonaire Sint Eustatius and Saba,BES,2016,21.19,29.300001,37.55,11.97,77.3659
Bonaire Sint Eustatius and Saba,BES,2017,21.19,28.8,37.49,12.51,77.6048
Bonaire Sint Eustatius and Saba,BES,2018,21.18,28.32,37.44,13.06,77.1027
Bonaire Sint Eustatius and Saba,BES,2019,21.18,27.83,37.41,13.6,77.2373
Bonaire Sint Eustatius and Saba,BES,2020,21.2,27.37,37.38,14.06,77.213
Bonaire Sint Eustatius and Saba,BES,2021,21.2,27.37,37.38,14.06,77.8843
Bonaire Sint Eustatius and Saba,BES,2022,21.2,27.37,37.38,14.06,78.1545
Bonaire Sint Eustatius and Saba,BES,2023,21.2,27.37,37.38,14.06,77.4355
Bosnia and Herzegovina,BIH,1980,7.49,22.98,49.649998,19.88,69.6033
Bosnia and Herzegovina,BIH,1981,7.49,22.99,49.649998,19.87,70.0554
Bosnia and Herzegovina,BIH,1982,7.49,22.99,49.649998,19.87,70.0763
Bosnia and Herzegovina,BIH,1983,7.49,22.98,49.649998,19.88,70.0971
Bosnia and Herzegovina,BIH,1984,7.48,22.99,49.649998,19.89,70.2287
Bosnia and Herzegovina,BIH,1985,7.48,22.99,49.649998,19.89,70.5815
Bosnia and Herzegovina,BIH,1986,7.48,22.98,49.64,19.89,70.7506
Bosnia and Herzegovina,BIH,1987,7.48,22.98,49.64,19.9,70.8756
Bosnia and Herzegovina,BIH,1990,7.48,22.98,49.63,19.9,71.5093
Bosnia and Herzegovina,BIH,2001,8.57,23.22,48.67,19.54,75.5725
Bosnia and Herzegovina,BIH,2004,8.6,25.099998,48.09,18.21,76.4891
Bosnia and Herzegovina,BIH,2007,8.07,24.76,48.51,18.66,76.1618
Bosnia and Herzegovina,BIH,2011,9.75,24.76,47.31,18.19,76.9632
Bosnia and Herzegovina,BIH,2015,10.0,24.74,47.03,18.23,77.0733
Bosnia and Herzegovina,BIH,2022,9.33,24.66,47.5,18.5,76.7772
Bosnia and Herzegovina,BIH,2023,9.38,24.65,47.48,18.49,77.8504
Botswana,BWA,1985,24.69,36.210003,30.73,8.37,63.6466
Botswana,BWA,1993,28.32,37.58,27.43,6.67,57.3159
Botswana,BWA,2002,28.21,41.33,25.330002,5.14,52.3733
Botswana,BWA,2009,29.6,37.6,26.339998,6.46,58.2975
Botswana,BWA,2015,22.66,36.26,32.39,8.69,63.215
Botswana,BWA,2022,22.6,36.289997,32.41,8.7,68.7487
Botswana,BWA,2023,22.67,36.26,32.38,8.69,69.1631
Brazil,BRA,2001,22.15,36.44,32.2,9.21,69.98
Brazil,BRA,2002,22.46,37.11,31.330002,9.09,70.3958
Brazil,BRA,2003,22.72,36.28,31.59,9.42,70.8841
Brazil,BRA,2004,22.51,35.47,32.33,9.69,71.3611
Brazil,BRA,2005,22.94,37.3,30.57,9.18,71.8319
Brazil,BRA,2006,23.47,36.76,30.36,9.42,72.2963
Brazil,BRA,2007,23.88,34.760002,31.259998,10.1,72.7297
Brazil,BRA,2008,23.43,35.66,30.73,10.18,73.1109
Brazil,BRA,2009,22.28,36.43,30.970001,10.31,73.4569
Brazil,BRA,2010,23.49,35.99,30.289999,10.23,73.779
Brazil,BRA,2011,24.69,35.57,29.589998,10.16,74.0473
Brazil,BRA,2012,25.42,33.97,30.03,10.57,74.3346
Brazil,BRA,2013,23.68,34.72,30.83,10.77,74.6093
Brazil,BRA,2014,24.04,34.66,30.62,10.68,74.8225
Brazil,BRA,2015,22.77,37.13,29.820002,10.28,75.1064
Brazil,BRA,2016,21.12,37.84,31.32,9.71,75.0805
Brazil,BRA,2017,20.9,37.52,31.86,9.72,75.3835
Brazil,BRA,2018,20.69,37.4,32.15,9.76,75.6335
Brazil,BRA,2019,20.34,36.719997,32.82,10.13,75.8093
Brazil,BRA,2022,21.13,38.08,31.66,9.12,74.8719
Brazil,BRA,2023,21.13,38.08,31.66,9.12,75.8482
British Virgin Islands,VGB,1980,23.75,32.190002,35.870003,8.19,69.6448
British Virgin Islands,VGB,1981,23.64,32.29,35.9,8.16,69.9062
British Virgin Islands,VGB,1982,23.53,32.4,35.94,8.13,70.1376
British Virgin Islands,VGB,1983,23.42,32.51,35.969997,8.1,70.3742
British Virgin Islands,VGB,1984,23.31,32.61,36.01,8.07,70.7114
British Virgin Islands,VGB,1985,23.19,32.73,36.039997,8.03,70.9873
British Virgin Islands,VGB,1986,23.07,32.85,36.09,8.0,71.2524
British Virgin Islands,VGB,1987,22.95,32.960003,36.12,7.96,71.4921
British Virgin Islands,VGB,1988,22.83,33.08,36.16,7.93,71.7629
British Virgin Islands,VGB,1989,22.71,33.21,36.210003,7.86,72.0379
British Virgin Islands,VGB,1990,22.58,33.34,36.26,7.83,72.392
British Virgin Islands,VGB,1991,22.57,33.23,36.3,7.89,72.7502
British Virgin Islands,VGB,1992,22.55,33.149998,36.37,7.93,73.109
British Virgin Islands,VGB,1993,22.54,33.059998,36.44,7.97,73.4314
British Virgin Islands,VGB,1994,22.53,32.969997,36.489998,8.0,73.7938
British Virgin Islands,VGB,1995,22.52,32.879997,36.559998,8.04,74.0892
British Virgin Islands,VGB,1996,22.51,32.8,36.62,8.07,74.3408
British Virgin Islands,VGB,1997,22.5,32.710003,36.68,8.11,74.4693
British Virgin Islands,VGB,1998,22.49,32.63,36.73,8.14,74.5687
British Virgin Islands,VGB,1999,22.48,32.55,36.8,8.18,74.6516
British Virgin Islands,VGB,2000,22.47,32.47,36.86,8.21,74.753
British Virgin Islands,VGB,2001,22.31,32.460003,36.98,8.26,74.8308
British Virgin Islands,VGB,2002,22.16,32.440002,37.09,8.3,74.9708
British Virgin Islands,VGB,2003,22.02,32.43,37.22,8.35,75.1831
British Virgin Islands,VGB,2004,21.89,32.41,37.31,8.39,75.4043
British Virgin Islands,VGB,2005,21.76,32.4,37.41,8.43,75.5694
British Virgin Islands,VGB,2006,21.64,32.39,37.5,8.46,75.7453
British Virgin Islands,VGB,2007,21.53,32.370003,37.6,8.5,75.8932
British Virgin Islands,VGB,2008,21.42,32.36,37.69,8.53,76.0696
British Virgin Islands,VGB,2009,21.31,32.350002,37.77,8.57,76.205
British Virgin Islands,VGB,2010,21.21,32.34,37.86,8.6,76.2892
British Virgin Islands,VGB,2011,21.2,31.830002,37.8,9.17,76.363
British Virgin Islands,VGB,2012,21.2,31.32,37.75,9.74,76.4335
British Virgin Islands,VGB,2013,21.2,30.8,37.69,10.3,76.4721
British Virgin Islands,VGB,2014,21.2,30.3,37.65,10.86,76.5271
British Virgin Islands,VGB,2015,21.19,29.800001,37.59,11.41,76.5582
British Virgin Islands,VGB,2016,21.19,29.300001,37.55,11.97,76.6242
British Virgin Islands,VGB,2017,21.19,28.8,37.49,12.51,75.6699
British Virgin Islands,VGB,2018,21.18,28.32,37.44,13.06,76.7281
British Virgin Islands,VGB,2019,21.18,27.83,37.41,13.6,76.8452
British Virgin Islands,VGB,2020,21.2,27.37,37.38,14.06,76.8941
British Virgin Islands,VGB,2021,21.2,27.37,37.38,14.06,75.297
British Virgin Islands,VGB,2022,21.2,27.37,37.38,14.06,77.177
British Virgin Islands,VGB,2023,21.2,27.37,37.38,14.06,77.2758
Brunei,BRN,2005,12.52,23.47,44.09,19.93,74.6831
Brunei,BRN,2011,12.81,22.18,42.92,22.09,74.8355
Brunei,BRN,2016,13.71,22.669998,42.42,21.2,74.9054
Brunei,BRN,2022,12.78,22.830002,42.85,21.53,72.9171
Brunei,BRN,2023,12.93,22.8,42.77,21.5,75.3266
Bulgaria,BGR,1980,8.3,23.91,48.289997,19.51,71.0809
Bulgaria,BGR,1981,8.3,23.9,48.289997,19.51,71.4778
Bulgaria,BGR,1982,8.3,23.91,48.289997,19.51,71.0775
Bulgaria,BGR,1983,8.31,23.9,48.280003,19.51,71.2393
Bulgaria,BGR,1984,8.33,23.9,48.26,19.5,71.3472
Bulgaria,BGR,1985,8.3,23.9,48.289997,19.51,71.0482
Bulgaria,BGR,1986,8.3,23.9,48.289997,19.51,71.5502
Bulgaria,BGR,1987,8.3,23.91,48.289997,19.51,71.3442
Bulgaria,BGR,1988,8.3,23.91,48.289997,19.51,71.4156
Bulgaria,BGR,1989,8.31,23.9,48.289997,19.51,71.4801
Bulgaria,BGR,1990,8.3,23.91,48.289997,19.51,71.3213
Bulgaria,BGR,1991,8.31,23.9,48.280003,19.51,71.1938
Bulgaria,BGR,1992,8.34,23.9,48.26,19.5,71.178
Bulgaria,BGR,1993,8.32,23.890001,48.280003,19.51,71.1853
Bulgaria,BGR,1994,8.32,23.91,48.26,19.51,70.8608
Bulgaria,BGR,1995,8.32,23.91,48.26,19.5,70.962
Bulgaria,BGR,1996,8.63,23.88,48.06,19.43,70.8357
Bulgaria,BGR,1997,9.11,23.91,47.7,19.28,70.3137
Bulgaria,BGR,1998,9.46,23.97,47.41,19.16,70.8733
Bulgaria,BGR,1999,9.79,23.99,47.18,19.03,71.5607
Bulgaria,BGR,2000,10.09,23.9,46.94,19.07,71.5746
Bulgaria,BGR,2001,10.41,23.88,46.72,18.99,71.8788
Bulgaria,BGR,2006,10.71,23.95,46.53,18.8,72.6899
Bulgaria,BGR,2009,13.04,23.199999,43.43,20.32,73.6808
Bulgaria,BGR,2010,13.48,23.05,43.73,19.74,73.814
Bulgaria,BGR,2011,13.9,22.750002,43.579998,19.77,74.1693
Bulgaria,BGR,2012,15.43,23.3,42.71,18.57,74.3373
Bulgaria,BGR,2013,13.65,23.23,43.17,19.95,74.8277
Bulgaria,BGR,2014,15.05,23.73,42.41,18.8,74.4664
Bulgaria,BGR,2015,15.09,24.519999,41.960003,18.43,74.6208
Bulgaria,BGR,2016,17.51,24.69,40.32,17.48,74.8271
Bulgaria,BGR,2017,20.76,24.18,38.190002,16.87,74.7977
Bulgaria,BGR,2018,20.3,24.46,38.13,17.12,74.9325
Bulgaria,BGR,2022,16.72,24.609999,40.34,18.34,74.0342
Bulgaria,BGR,2023,17.06,24.5,40.18,18.26,75.6363
Burkina Faso,BFA,1994,21.05,36.32,31.66,10.98,49.4695
Burkina Faso,BFA,1998,26.27,35.11,28.130001,10.5,50.1629
Burkina Faso,BFA,2003,22.04,33.88,31.779999,12.3,51.9586
Burkina Faso,BFA,2009,16.96,32.41,36.17,14.46,55.7909
Burkina Faso,BFA,2014,14.29,32.120003,37.05,16.53,58.3315
Burkina Faso,BFA,2022,14.52,32.34,37.52,15.61,60.7
Burkina Faso,BFA,2023,14.52,32.34,37.52,15.61,61.092
Burundi,BDI,1992,17.44,32.66,36.46,13.43,44.469
Burundi,BDI,1998,17.36,32.690002,36.489998,13.45,46.6781
Burundi,BDI,2006,12.62,31.63,38.350002,17.39,53.962
Burundi,BDI,2013,14.55,33.2,37.12,15.14,59.1786
Burundi,BDI,2022,14.28,32.16,37.97,15.59,62.8819
Burundi,BDI,2023,14.28,32.16,37.97,15.59,63.6511
Cambodia,KHM,2010,29.4,27.37,33.26,9.97,67.3108
Cambodia,KHM,2011,20.11,26.910002,39.32,13.67,67.8691
Cambodia,KHM,2012,18.63,27.37,39.719997,14.27,68.3714
Cambodia,KHM,2013,20.73,26.859999,38.16,14.25,68.7548
Cambodia,KHM,2022,18.76,27.18,40.07,13.99,70.528
Cambodia,KHM,2023,19.04,26.97,40.01,13.98,70.6675
Cameroon,CMR,1996,18.21,35.45,33.87,12.47,53.2003
Cameroon,CMR,2001,18.92,32.27,35.440002,13.37,53.5983
Cameroon,CMR,2007,15.5,34.29,37.34,12.88,55.7101
Cameroon,CMR,2014,15.73,35.93,37.04,11.3,59.1301
Cameroon,CMR,2022,13.13,34.0,39.649998,13.22,62.4428
Cameroon,CMR,2023,13.13,34.0,39.649998,13.22,63.6996
Canada,CAN,1921,13.75,35.710003,34.2,16.34,57.1
Canada,CAN,1922,11.31,28.73,40.86,19.11,57.08
Canada,CAN,1923,10.43,23.67,45.08,20.81,56.96
Canada,CAN,1924,10.54,24.22,44.64,20.61,58.75
Canada,CAN,1925,9.53,24.11,45.43,20.94,59.26
Canada,CAN,1926,10.11,23.96,45.13,20.8,57.95
Canada,CAN,1927,10.6,24.19,44.58,20.63,58.61
Canada,CAN,1928,11.12,24.51,43.99,20.37,58.55
Canada,CAN,1929,11.38,24.81,43.57,20.24,57.94
Canada,CAN,1930,11.79,25.81,42.59,19.81,58.96
Canada,CAN,1931,12.52,29.960001,39.1,18.42,60.27
Canada,CAN,1932,13.64,33.98,35.49,16.89,61.34
Canada,CAN,1933,14.11,35.81,33.85,16.23,62.28
Canada,CAN,1934,14.11,35.81,33.85,16.23,62.62
Canada,CAN,1935,12.99,32.58,36.92,17.51,62.4
Canada,CAN,1936,12.99,32.58,36.92,17.51,62.65
Canada,CAN,1937,12.24,29.910002,39.309998,18.55,61.27
Canada,CAN,1938,14.27,33.55,35.33,16.85,63.24
Canada,CAN,1939,12.84,31.42,37.84,17.92,63.7
Canada,CAN,1940,11.0,28.169998,41.530003,19.29,63.91
Canada,CAN,1941,9.72,25.310001,44.440002,20.52,63.74
Canada,CAN,1942,8.1,21.76,48.100002,22.03,64.61
Canada,CAN,1943,7.69,21.93,48.24,22.14,64.57
Canada,CAN,1944,7.15,20.86,49.42,22.57,65.28
Canada,CAN,1945,7.27,20.67,49.47,22.59,66.26
Canada,CAN,1946,7.71,20.61,49.219997,22.46,66.41
Canada,CAN,1947,7.91,20.76,48.93,22.4,66.79
Canada,CAN,1948,7.45,19.96,49.829998,22.76,67.25
Canada,CAN,1949,7.73,21.03,48.86,22.39,67.59
Canada,CAN,1950,7.85,20.919998,48.85,22.39,68.2146
Canada,CAN,1951,7.15,19.84,49.92,23.09,68.5075
Canada,CAN,1952,7.07,20.15,49.9,22.88,68.6817
Canada,CAN,1953,7.09,20.85,49.219997,22.84,69.067
Canada,CAN,1954,7.49,21.69,48.52,22.3,69.9377
Canada,CAN,1955,7.36,21.3,48.94,22.4,69.9974
Canada,CAN,1956,6.93,20.98,49.45,22.65,69.9698
Canada,CAN,1957,7.01,21.43,49.1,22.47,69.9152
Canada,CAN,1958,7.16,21.78,48.69,22.36,70.572
Canada,CAN,1959,7.07,21.93,48.649998,22.35,70.6124
Canada,CAN,1960,7.15,22.2,48.43,22.23,70.9728
Canada,CAN,1961,7.25,22.499998,47.91,22.34,71.2153
Canada,CAN,1962,6.87,21.64,49.039997,22.45,71.2363
Canada,CAN,1963,6.69,21.47,49.29,22.55,71.266
Canada,CAN,1964,6.88,21.63,49.03,22.46,71.6382
Canada,CAN,1965,6.71,21.29,49.35,22.65,71.7479
